GROUP_SET,GROUP_ID,GROUP_NAME,TEAM_ID,TEAM_ABBREVIATION,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK
Lineups,-202083-202693-1626149-1627936-1629659-,W. Matthews - M. Morris - M. Harrell - A. Caruso - T. Horton-Tucker,1610612747,LAL,4,1,3,0.25,17.456666666666667,16,30,0.533,3,10,0.3,5,7,0.714,3,9,12,8,6.0,6,3,1,9,5,40,-1.0,1342,2861,13478,8343,1117,1032,1195,4086,1834,1476,6247,1609,1441,5245,1413,1670,1603,1279,13728,386,596,9898,13895,1654,1156,8029
Lineups,-1629234-1629677-1629683-1630170-1630200-,D. Eubanks - L. Samanic - Q. Weatherspoon - D. Vassell - T. Jones,1610612759,SAS,5,2,3,0.4,17.433333333333334,15,32,0.469,2,7,0.286,5,7,0.714,5,8,13,9,6.0,2,2,2,5,8,37,-8.0,958,1419,13478,7679,1118,1117,1094,6727,2687,2214,6321,1609,1441,5245,724,1901,1444,1094,13728,1612,988,12872,12673,936,1267,13690
Lineups,-203937-1626145-1628960-1630214-1630217-,K. Anderson - T. Jones - G. Allen - X. Tillman - D. Bane,1610612763,MEM,8,4,4,0.5,17.418333333333333,17,27,0.63,6,10,0.6,11,14,0.786,0,14,14,8,3.0,2,1,1,8,7,51,15.0,428,534,14165,6055,1119,957,1365,2673,803,1476,2002,565,558,4472,6835,945,1325,1279,11870,1612,1883,9898,13752,1120,866,291
Lineups,-203918-1626169-1627761-1629139-1630273-,R. Hood - S. Johnson - D. Bembry - Y. Watanabe - F. Gillespie,1610612761,TOR,3,3,0,1.0,17.391666666666666,11,29,0.379,3,13,0.231,6,6,1.0,5,14,19,6,11.0,2,0,2,5,5,31,-3.0,1988,833,1,1,1120,1598,1255,8788,1834,1058,7038,1244,1701,1,724,945,871,1781,14398,1612,4787,12872,12673,1654,1593,10536
Lineups,-201959-202692-203493-1630167-1630193-,T. Gibson - A. Burks - R. Bullock - O. Toppin - I. Quickley,1610612752,NYK,5,4,1,0.8,17.383333333333333,16,35,0.457,7,15,0.467,3,3,1.0,3,12,15,6,2.0,2,1,2,8,4,42,-3.0,958,534,4787,4880,1121,1032,985,6945,622,861,3932,2774,3698,1,1413,1154,1222,1781,10011,1612,1883,12872,13752,2123,1090,10536
Lineups,-203497-203903-204060-1626220-1627777-,R. Gobert - J. Clarkson - J. Ingles - R. O'Neale - G. Niang,1610612762,UTA,11,9,2,0.818,17.381666666666668,10,31,0.323,3,19,0.158,8,8,1.0,0,17,17,5,3.0,3,2,0,7,8,31,-7.0,211,100,11786,4873,1122,1787,1148,10262,1834,627,7574,859,1200,1,6835,714,1026,2186,11870,1026,988,1,13493,936,1593,13391
Lineups,-203085-203210-203999-1627885-1629008-,A. Rivers - J. Green - N. Jokic - S. Harrison - M. Porter Jr.,1610612743,DEN,8,5,3,0.625,17.375,15,27,0.556,8,12,0.667,10,14,0.714,1,8,9,12,5.0,1,6,2,6,8,48,-9.0,428,370,13478,5775,1123,1117,1365,3677,512,1193,1527,647,558,5245,3721,1901,2230,747,13379,2899,200,12872,13128,936,923,13943
Lineups,-202330-1628370-1628970-1628984-1629023-,G. Hayward - M. Monk - M. Bridges - D. Graham - P. Washington,1610612766,CHA,7,5,2,0.714,17.36,11,29,0.379,6,14,0.429,7,8,0.875,1,11,12,9,7.0,1,4,2,9,9,35,-4.0,542,370,11786,5187,1124,1598,1255,8788,803,946,4155,1021,1200,3673,3721,1307,1603,1094,13958,2899,382,12872,13895,797,1364,11572
Lineups,-101141-1629671-1629714-1629744-1630235-,E. Ilyasova - M. Oni - J. Brantley - M. Thomas - T. Forrest,1610612762,UTA,5,5,0,1.0,17.333333333333332,19,37,0.514,7,21,0.333,3,3,1.0,4,17,21,16,3.0,4,0,1,6,3,48,26.0,958,370,1,1,1125,809,916,4320,622,540,5164,2774,3698,1,974,714,750,491,11870,711,4787,9898,13128,2846,923,97
Lineups,-1629076-1630165-1630180-1630191-1630240-,T. Cook - K. Hayes - S. Bey - I. Stewart - S. Lee,1610612765,DET,2,0,2,0.0,17.32,16,27,0.593,3,6,0.5,10,14,0.714,2,8,10,10,4.0,1,1,1,5,11,45,6.0,3209,8622,11786,8622,1126,1032,1365,3254,1834,2607,2382,647,558,5245,2208,1901,1974,949,12801,2899,1883,9898,12673,604,1002,1476
Lineups,-202330-203469-1626179-1628370-1628970-,G. Hayward - C. Zeller - T. Rozier - M. Monk - M. Bridges,1610612766,CHA,6,3,3,0.5,17.316666666666666,18,38,0.474,4,16,0.25,5,6,0.833,7,14,21,8,1.0,3,2,1,4,6,45,9.0,715,833,13478,6055,1127,874,884,6618,1325,776,6547,1609,1701,3930,451,945,750,1279,6192,1026,988,9898,11933,1337,1002,805
Lineups,-1627823-1629669-1629675-1630162-1630183-,J. Hernangomez - J. Nowell - N. Reid - A. Edwards - J. McDaniels,1610612750,MIN,5,1,4,0.2,17.3,16,36,0.444,3,15,0.2,6,8,0.75,4,14,18,6,3.0,3,0,3,2,7,41,0.0,958,2861,14165,8520,1128,1032,952,7158,1834,861,7138,1244,1200,4604,974,945,945,1781,11870,1026,4787,13867,8537,1120,1129,5969
Lineups,-101150-201568-1628989-1629631-1630168-,L. Williams - D. Gallinari - K. Huerter - D. Hunter - O. Okongwu,1610612737,ATL,2,2,0,1.0,17.283333333333335,14,35,0.4,3,11,0.273,6,7,0.857,5,13,18,6,4.0,1,2,2,7,5,37,2.0,3209,1419,1,1,1129,1216,985,8087,1834,1321,6484,1244,1441,3770,724,1038,945,1781,12801,2899,988,12872,13493,1654,1267,3758
Lineups,-203486-203924-1628367-1628372-1630180-,M. Plumlee - J. Grant - J. Jackson - D. Smith Jr. - S. Bey,1610612765,DET,5,0,5,0.0,17.27166666666667,13,34,0.382,2,11,0.182,3,9,0.333,4,9,13,8,3.0,2,1,5,10,9,31,-15.0,958,8622,14449,8622,1130,1325,1017,8769,2687,1321,7404,2774,1028,7478,974,1670,1444,1279,11870,1612,1883,14433,14033,797,1593,14561
Lineups,-201952-203935-1627759-1628400-1629057-,J. Teague - M. Smart - J. Brown - S. Ojeleye - R. Williams III,1610612738,BOS,4,1,3,0.25,17.268333333333334,14,24,0.583,3,6,0.5,11,15,0.733,0,15,15,8,8.0,3,5,2,5,10,42,3.0,1342,2861,13478,8343,1131,1216,1573,3299,1834,2607,2382,565,504,5179,6835,854,1222,1279,14127,1026,260,12872,12673,704,1090,2885
Lineups,-101150-201587-202331-1627826-1629611-,L. Williams - N. Batum - P. George - I. Zubac - T. Mann,1610612746,LAC,6,4,2,0.667,17.261666666666667,15,35,0.429,3,9,0.333,5,7,0.714,4,14,18,8,7.0,2,1,4,8,6,38,2.0,715,534,11786,5255,1132,1117,985,7491,1834,1657,5164,1609,1441,5245,974,945,945,1279,13958,1612,1883,14262,13752,1337,1216,3758
Lineups,-1627736-1629162-1629675-1630162-1630183-,M. Beasley - J. McLaughlin - N. Reid - A. Edwards - J. McDaniels,1610612750,MIN,10,3,7,0.3,17.253333333333334,13,29,0.448,4,14,0.286,12,16,0.75,3,11,14,8,4.0,2,4,0,5,10,42,3.0,271,833,14679,8308,1133,1325,1255,7128,1325,946,6321,496,451,4604,1413,1307,1325,1279,12801,1612,382,1,12673,704,1090,2885
Lineups,-200755-203500-1627742-1628366-1629627-,J. Redick - S. Adams - B. Ingram - L. Ball - Z. Williamson,1610612740,NOP,5,2,3,0.4,17.246666666666666,15,33,0.455,5,9,0.556,4,5,0.8,3,13,16,9,6.0,2,1,3,4,6,39,-6.0,958,1419,13478,7679,1134,1117,1058,6966,1031,1657,2269,2038,2200,4235,1413,1038,1115,1094,13728,1612,1883,13867,11933,1337,1184,12959
Lineups,-203501-204001-1628973-1629029-1630182-,T. Hardaway Jr. - K. Porzingis - J. Brunson - L. Doncic - J. Green,1610612742,DAL,2,2,0,1.0,17.233333333333334,19,33,0.576,2,9,0.222,6,6,1.0,1,18,19,13,1.0,0,2,1,6,5,46,12.0,3209,1419,1,1,1135,809,1058,3380,2687,1657,7070,1244,1701,1,3721,646,871,673,6192,6159,988,9898,13128,1654,972,463
Lineups,-201939-203110-203145-1627814-1628539-,S. Curry - D. Green - K. Bazemore - D. Lee - M. Mulder,1610612744,GSW,4,3,1,0.75,17.231666666666666,20,35,0.571,9,21,0.429,5,6,0.833,3,13,16,12,6.0,3,2,1,9,6,54,15.0,1342,833,4787,4974,1136,748,985,3385,429,540,4155,1609,1701,3930,1413,1038,1115,747,13728,1026,988,9898,13895,1337,794,291
Lineups,-203115-1627750-1628392-1628408-1628420-,W. Barton - J. Murray - I. Hartenstein - P. Dozier - M. Morris,1610612743,DEN,3,1,2,0.333,17.223333333333333,12,37,0.324,1,5,0.2,6,10,0.6,10,17,27,7,4.0,3,2,4,6,6,31,9.0,1988,2861,11786,7835,1137,1437,916,10255,4303,3153,7138,1244,877,5961,269,714,540,1486,12801,1026,988,14262,13128,1337,1593,805
Lineups,-201566-201577-203078-203526-1630166-,R. Westbrook - R. Lopez - B. Beal - R. Neto - D. Avdija,1610612764,WAS,6,3,3,0.5,17.19,9,31,0.29,1,12,0.083,11,16,0.688,6,16,22,4,6.0,3,1,2,8,12,30,-10.0,715,833,13478,6055,1138,2021,1148,10454,4303,1193,7759,565,451,5396,554,780,701,2734,13728,1026,1883,12872,13752,540,1659,14145
Lineups,-203115-203932-203999-1628408-1629008-,W. Barton - A. Gordon - N. Jokic - P. Dozier - M. Porter Jr.,1610612743,DEN,5,5,0,1.0,17.183333333333334,15,30,0.5,1,9,0.111,12,16,0.75,4,15,19,11,4.0,2,4,0,4,11,43,8.0,958,370,1,1,1139,1117,1195,4380,4303,1657,7716,496,451,4604,974,854,871,843,12801,1612,382,1,11933,604,1054,974
Lineups,-202340-1628391-1629645-1629717-1630231-,A. Bradley - D. Wilson - K. Porter Jr. - A. Brooks - K. Martin Jr.,1610612745,HOU,4,0,4,0.0,17.116666666666667,10,29,0.345,5,17,0.294,1,1,1.0,2,12,14,5,5.0,1,0,1,4,2,26,-14.0,1342,8622,14165,8622,1140,1787,1255,9249,1031,717,6299,5936,7223,1,2208,1154,1325,2186,13379,2899,4787,9898,11933,4051,1969,14512
Lineups,-1628370-1628970-1628997-1629023-1630163-,M. Monk - M. Bridges - C. Martin - P. Washington - L. Ball,1610612766,CHA,5,3,2,0.6,17.108333333333334,14,35,0.4,5,9,0.556,11,12,0.917,2,9,11,9,5.0,4,1,4,10,8,44,-9.0,958,833,11786,5818,1141,1216,985,8087,1031,1657,2269,565,681,3495,2208,1670,1776,1094,13379,711,1883,14262,14033,936,1030,13943
Lineups,-202696-203082-203920-203932-1630175-,N. Vucevic - T. Ross - K. Birch - A. Gordon - C. Anthony,1610612753,ORL,6,2,4,0.333,17.10333333333333,9,31,0.29,5,16,0.313,6,6,1.0,4,10,14,7,6.0,5,0,2,6,5,29,-5.0,715,1419,14165,7835,1142,2021,1148,10454,1031,776,6190,1244,1701,1,974,1456,1325,1486,13728,518,4787,12872,13128,1654,1718,12363
Lineups,-202357-203922-1627741-1628368-1628963-,N. Bjelica - G. Robinson III - B. Hield - D. Fox - M. Bagley III,1610612758,SAC,1,0,1,0.0,17.1,17,38,0.447,3,17,0.176,3,7,0.429,8,12,20,12,3.0,4,0,0,7,5,40,-7.0,5846,8622,4787,8622,1143,957,884,7138,1834,717,7429,2774,1441,7415,358,1154,816,747,11870,711,4787,1,13493,1654,1156,13391
Lineups,-201950-203507-1626171-1627854-1628978-,J. Holiday - G. Antetokounmpo - B. Portis - B. Forbes - D. DiVincenzo,1610612749,MIL,8,7,1,0.875,17.078333333333333,18,33,0.545,9,18,0.5,8,10,0.8,6,9,15,12,3.0,4,3,1,8,7,53,15.0,428,190,4787,4799,1144,874,1058,3876,429,674,2382,859,877,4235,554,1670,1222,747,11870,711,596,9898,13752,1120,813,291
Lineups,-201568-203524-203992-1628381-1629027-,D. Gallinari - S. Hill - B. Bogdanovic - J. Collins - T. Young,1610612737,ATL,6,6,0,1.0,17.066666666666666,17,33,0.515,5,14,0.357,11,12,0.917,4,13,17,11,7.0,4,1,1,4,8,50,5.0,715,254,1,1,1145,957,1058,4305,1031,946,5070,565,681,3495,974,1038,1026,843,13958,711,1883,9898,11933,936,883,1832
Lineups,-1627780-1628539-1629346-1629673-1630185-,G. Payton II - M. Mulder - A. Smailagic - J. Poole - N. Mannion,1610612744,GSW,3,2,1,0.667,17.05,17,36,0.472,5,15,0.333,6,7,0.857,3,11,14,10,7.0,7,4,1,6,7,45,4.0,1988,1419,4787,5255,1146,957,952,6665,1031,861,5164,1244,1441,3770,1413,1307,1325,949,13958,312,382,9898,13128,1120,1002,2263
Lineups,-1628422-1629012-1629731-1630205-1630271-,D. Dotson - C. Sexton - D. Wade - L. Stevens - B. Thomas,1610612739,CLE,2,0,2,0.0,17.038333333333334,15,28,0.536,6,12,0.5,7,8,0.875,4,9,13,9,2.0,3,1,5,5,8,43,9.0,3209,8622,11786,8622,1147,1117,1309,4071,803,1193,2382,1021,1200,3673,974,1670,1444,1094,10011,1026,1883,14433,12673,936,1054,805
Lineups,-201933-201935-204020-1627789-1629651-,B. Griffin - J. Harden - T. Johnson - T. Luwawu-Cabarrot - N. Claxton,1610612751,BKN,3,3,0,1.0,17.018333333333334,15,32,0.469,6,16,0.375,8,13,0.615,7,9,16,9,3.0,2,2,1,8,9,44,3.0,1988,833,1,1,1148,1117,1094,6727,803,776,4868,859,618,5956,451,1670,1115,1094,11870,1612,988,9898,13752,797,1030,2885
Lineups,-202696-203107-203897-1628374-1630172-,N. Vucevic - T. Satoransky - Z. LaVine - L. Markkanen - P. Williams,1610612741,CHI,5,1,4,0.2,17.016666666666666,11,34,0.324,1,10,0.1,3,3,1.0,2,11,13,6,7.0,4,2,3,5,3,26,-11.0,958,2861,14165,8520,1149,1598,1017,10257,4303,1476,7737,2774,3698,1,2208,1307,1444,1781,13958,711,988,13867,12673,2846,1969,14279
Lineups,-2738-201609-202357-202710-1629639-,A. Iguodala - G. Dragic - N. Bjelica - J. Butler - T. Herro,1610612748,MIA,3,1,2,0.333,17.0,14,29,0.483,5,16,0.313,3,5,0.6,1,10,11,10,5.0,4,3,0,5,3,36,-6.0,1988,2861,11786,7835,1150,1216,1255,6502,1031,776,6190,2774,2200,5961,3721,1456,1776,949,13379,711,596,1,12673,2846,1312,12959
Lineups,-201939-203110-203145-1629308-1629673-,S. Curry - D. Green - K. Bazemore - J. Toscano-Anderson - J. Poole,1610612744,GSW,7,6,1,0.857,17.0,18,34,0.529,4,13,0.308,2,3,0.667,3,13,16,14,5.0,2,2,1,8,4,42,-10.0,542,254,4787,4811,1150,874,1017,4148,1325,1058,6211,3711,3698,5423,1413,1038,1115,608,13379,1612,988,9898,13752,2123,1090,14145
Lineups,-2772-201609-1628389-1629130-1629134-,T. Ariza - G. Dragic - B. Adebayo - D. Robinson - K. Nunn,1610612748,MIA,7,3,4,0.429,16.995,17,36,0.472,6,16,0.375,4,5,0.8,4,7,11,9,0.0,8,1,3,5,5,44,-7.0,542,833,14165,7631,1152,957,952,6665,803,776,4868,2038,2200,4235,974,2181,1776,1094,1,256,1883,13867,12673,1654,1030,13391
Lineups,-201937-1626157-1627823-1629020-1630162-,R. Rubio - K. Towns - J. Hernangomez - J. Vanderbilt - A. Edwards,1610612750,MIN,7,4,3,0.571,16.986666666666668,18,32,0.563,3,11,0.273,14,19,0.737,4,9,13,11,1.0,5,2,3,10,12,53,11.0,542,534,13478,5959,1153,874,1094,3623,1834,1321,6484,390,345,5167,974,1670,1444,843,6192,518,988,13867,14033,540,813,539
Lineups,-203933-1626167-1627734-1627763-1628988-,T. Warren - M. Turner - D. Sabonis - M. Brogdon - A. Holiday,1610612754,IND,2,2,0,1.0,16.983333333333334,18,35,0.514,1,8,0.125,6,7,0.857,3,13,16,8,4.0,5,4,3,7,8,43,3.0,3209,1419,1,1,1154,874,985,4310,4303,1911,7670,1244,1441,3770,1413,1038,1115,1279,12801,518,382,13867,13493,936,1054,2885
Lineups,-201952-203935-1627759-1628400-1628464-,J. Teague - M. Smart - J. Brown - S. Ojeleye - D. Theis,1610612738,BOS,5,3,2,0.6,16.976666666666667,17,32,0.531,8,15,0.533,3,5,0.6,1,9,10,12,4.0,0,1,2,10,5,45,2.0,958,833,11786,5818,1155,957,1094,4139,512,861,2355,2774,2200,5961,3721,1670,1974,747,12801,6159,1883,12872,14033,1654,1002,3758
Lineups,-202692-203457-1628373-1630167-1630193-,A. Burks - N. Noel - F. Ntilikina - O. Toppin - I. Quickley,1610612752,NYK,3,3,0,1.0,16.95,10,28,0.357,5,13,0.385,4,5,0.8,4,11,15,6,4.0,2,1,0,6,4,29,-4.0,1988,833,1,1,1156,1787,1309,9142,1031,1058,4811,2038,2200,4235,974,1307,1222,1781,12801,1612,1883,1,13128,2123,1718,11572
Lineups,-203115-203999-1628408-1628420-1629008-,W. Barton - N. Jokic - P. Dozier - M. Morris - M. Porter Jr.,1610612743,DEN,7,5,2,0.714,16.95,16,30,0.533,2,10,0.2,8,10,0.8,5,17,22,9,5.0,2,3,2,4,9,42,11.0,542,370,11786,5187,1156,1032,1195,4086,2687,1476,7138,859,877,4235,724,714,701,1094,13379,1612,596,12872,11933,797,1090,539
Lineups,-201152-202066-203897-1627756-1629632-,T. Young - G. Temple - Z. LaVine - D. Valentine - C. White,1610612741,CHI,6,1,5,0.167,16.946666666666665,16,39,0.41,6,17,0.353,7,7,1.0,5,10,15,9,3.0,4,0,3,11,6,45,2.0,715,2861,14449,8577,1158,1032,849,8028,803,717,5102,1021,1441,1,724,1456,1222,1094,11870,711,4787,13867,14139,1337,1002,3758
Lineups,-203500-1627742-1628366-1629627-1630230-,S. Adams - B. Ingram - L. Ball - Z. Williamson - N. Marshall,1610612740,NOP,3,0,3,0.0,16.923333333333332,15,31,0.484,3,12,0.25,8,11,0.727,2,10,12,8,3.0,4,1,0,6,7,41,5.0,1988,8622,13478,8622,1159,1117,1148,6489,1834,1193,6547,859,769,5200,2208,1456,1603,1279,11870,711,1883,1,13128,1120,1129,1832
Lineups,-2546-202683-203496-203918-1629018-,C. Anthony - E. Kanter - R. Covington - R. Hood - G. Trent Jr.,1610612757,POR,1,1,0,1.0,16.816666666666666,18,38,0.474,5,9,0.556,3,3,1.0,7,13,20,8,3.0,3,1,1,3,2,44,11.0,5846,2861,1,1,1160,874,884,6618,1031,1657,2269,2774,3698,1,451,1038,816,1279,11870,1026,1883,9898,10743,4051,1030,539
Lineups,-101150-201587-202695-1627826-1628379-,L. Williams - N. Batum - K. Leonard - I. Zubac - L. Kennard,1610612746,LAC,7,5,2,0.714,16.80666666666667,16,31,0.516,5,8,0.625,7,9,0.778,3,14,17,9,3.0,1,4,1,8,7,44,2.0,542,370,11786,5187,1161,1032,1148,4291,1031,1911,1959,1021,1028,4497,1413,945,1026,1094,11870,2899,382,9898,13752,1120,1030,3758
Lineups,-1626156-1626157-1627736-1627823-1629006-,D. Russell - K. Towns - M. Beasley - J. Hernangomez - J. Okogie,1610612750,MIN,1,0,1,0.0,16.801666666666666,18,31,0.581,5,12,0.417,3,4,0.75,0,13,13,12,4.0,2,5,2,4,7,44,5.0,5846,8622,4787,8622,1162,874,1148,3353,1031,1193,4342,2774,2632,4604,6835,1038,1444,747,12801,1612,260,12872,11933,1120,1030,1832
Lineups,-201152-202066-203107-203490-1627756-,T. Young - G. Temple - T. Satoransky - O. Porter Jr. - D. Valentine,1610612741,CHI,2,1,1,0.5,16.8,17,33,0.515,5,13,0.385,0,1,0.0,2,9,11,12,5.0,5,1,1,5,5,39,5.0,3209,2861,4787,6055,1163,957,1058,4305,1031,1058,4811,7636,7223,7636,2208,1670,1776,747,13379,518,1883,9898,12673,1654,1184,1832
Lineups,-202693-203471-203484-1626149-1629659-,M. Morris - D. Schroder - K. Caldwell-Pope - M. Harrell - T. Horton-Tucker,1610612747,LAL,9,6,3,0.667,16.798333333333332,16,30,0.533,2,8,0.25,5,7,0.714,2,12,14,10,6.0,5,4,1,6,6,39,5.0,351,254,13478,5255,1164,1032,1195,4086,2687,1911,6547,1609,1441,5245,2208,1154,1325,949,13728,518,382,9898,13128,1337,1184,1832
Lineups,-2738-201609-202710-1628389-1629639-,A. Iguodala - G. Dragic - J. Butler - B. Adebayo - T. Herro,1610612748,MIA,11,7,4,0.636,16.796666666666667,3,24,0.125,0,14,0.0,8,8,1.0,0,9,9,1,6.0,2,1,1,9,6,14,-36.0,211,190,14165,5762,1165,5427,1573,11824,7765,946,7765,859,1200,1,6835,1670,2230,6852,13728,1612,1883,9898,13895,1337,3736,14799
Lineups,-201569-202322-202326-1628425-1630256-,E. Gordon - J. Wall - D. Cousins - S. Brown - J. Tate,1610612745,HOU,5,2,3,0.4,16.783333333333335,13,27,0.481,1,12,0.083,5,6,0.833,1,12,13,5,8.0,2,6,1,5,8,32,-14.0,958,1419,13478,7679,1166,1325,1365,6519,4303,1193,7759,1609,1701,3930,3721,1154,1444,2186,14127,1612,200,9898,12673,936,1514,14512
Lineups,-202692-203085-203457-1630167-1630193-,A. Burks - A. Rivers - N. Noel - O. Toppin - I. Quickley,1610612752,NYK,2,1,1,0.5,16.766666666666666,11,29,0.379,4,9,0.444,7,7,1.0,3,10,13,7,5.0,1,3,1,9,5,33,-7.0,3209,2861,4787,6055,1167,1598,1255,8788,1325,1657,4029,1021,1441,1,1413,1456,1444,1486,13379,2899,596,9898,13895,1654,1464,13391
Lineups,-201609-202710-203482-1629639-1629644-,G. Dragic - J. Butler - K. Olynyk - T. Herro - K. Okpala,1610612748,MIA,5,3,2,0.6,16.766666666666666,11,32,0.344,2,14,0.143,7,9,0.778,8,13,21,5,5.0,5,4,3,7,7,31,0.0,958,833,11786,5818,1167,1598,1094,9252,2687,946,7586,1021,1028,4497,358,1038,750,2186,13379,518,382,13867,13493,1120,1593,5969
Lineups,-203200-203506-1627734-1627763-1628988-,J. Holiday - V. Oladipo - D. Sabonis - M. Brogdon - A. Holiday,1610612754,IND,3,2,1,0.667,16.763333333333332,16,28,0.571,7,12,0.583,6,9,0.667,4,8,12,13,3.0,1,4,2,6,6,45,11.0,1988,1419,4787,5255,1169,1032,1309,3385,622,1193,2175,1244,1028,5423,974,1901,1603,673,11870,2899,382,12872,13128,1337,1002,539
Lineups,-1626168-1627749-1627751-1628401-1629640-,T. Lyles - D. Murray - J. Poeltl - D. White - K. Johnson,1610612759,SAS,2,1,1,0.5,16.75,12,29,0.414,2,8,0.25,2,4,0.5,3,8,11,6,6.0,3,2,0,4,5,28,-19.0,3209,2861,4787,6055,1170,1437,1255,7978,2687,1911,6547,3711,2632,6170,1413,1901,1776,1781,13728,1026,988,1,11933,1654,1805,14682
Lineups,-200794-203115-203210-1628408-1630267-,P. Millsap - W. Barton - J. Green - P. Dozier - F. Campazzo,1610612743,DEN,6,5,1,0.833,16.735,12,34,0.353,3,13,0.231,6,6,1.0,8,14,22,7,6.0,6,2,5,11,6,33,7.0,715,370,4787,4838,1171,1437,1017,9194,1834,1058,7038,1244,1701,1,358,945,701,1486,13728,386,988,14433,14139,1337,1464,1211
Lineups,-201566-202722-203458-1629060-1629726-,R. Westbrook - D. Bertans - A. Len - R. Hachimura - G. Mathews,1610612764,WAS,2,0,2,0.0,16.733333333333334,13,31,0.419,4,13,0.308,6,9,0.667,1,16,17,9,3.0,2,4,1,4,10,36,2.0,3209,8622,11786,8622,1172,1325,1148,7861,1325,1058,6211,1244,1028,5423,3721,780,1026,1094,11870,1612,382,9898,11933,704,1312,3758
Lineups,-201566-201577-202397-202722-203526-,R. Westbrook - R. Lopez - I. Smith - D. Bertans - R. Neto,1610612764,WAS,6,1,5,0.167,16.733333333333334,15,34,0.441,4,16,0.25,7,10,0.7,4,21,25,7,5.0,3,0,1,7,6,41,16.0,715,2861,14449,8577,1172,1117,1017,7344,1325,776,6547,1021,877,5335,974,537,588,1486,13379,1026,4787,9898,13493,1337,1129,250
Lineups,-203471-203484-1626149-1627936-1628398-,D. Schroder - K. Caldwell-Pope - M. Harrell - A. Caruso - K. Kuzma,1610612747,LAL,9,4,5,0.444,16.715,15,27,0.556,4,10,0.4,7,9,0.778,6,8,14,9,8.0,4,0,3,5,6,41,-3.0,351,534,14449,7609,1174,1117,1365,3677,1325,1476,4419,1021,1028,4497,554,1901,1325,1094,14127,711,4787,13867,12673,1337,1129,10536
Lineups,-202355-202709-1627741-1628368-1628963-,H. Whiteside - C. Joseph - B. Hield - D. Fox - M. Bagley III,1610612758,SAC,2,1,1,0.5,16.683333333333334,15,32,0.469,2,7,0.286,5,5,1.0,6,11,17,10,5.0,3,2,2,7,6,37,-5.0,3209,2861,4787,6055,1175,1117,1094,6727,2687,2214,6321,1609,2200,1,554,1307,1026,949,13379,1026,988,12872,13493,1337,1267,12363
Lineups,-201566-202397-202722-1629021-1629726-,R. Westbrook - I. Smith - D. Bertans - M. Wagner - G. Mathews,1610612764,WAS,3,1,2,0.333,16.65,20,36,0.556,9,20,0.45,8,9,0.889,2,8,10,12,3.0,4,1,2,7,7,57,1.0,1988,2861,11786,7835,1176,748,952,3677,429,583,4016,859,1028,3599,2208,1901,1974,747,11870,711,1883,12872,13493,1120,725,4910
Lineups,-203524-203992-1628381-1628989-1630168-,S. Hill - B. Bogdanovic - J. Collins - K. Huerter - O. Okongwu,1610612737,ATL,1,1,0,1.0,16.633333333333333,14,28,0.5,6,13,0.462,2,2,1.0,2,8,10,7,7.0,4,1,2,7,3,36,-6.0,5846,2861,1,1,1177,1216,1309,4380,803,1058,3946,3711,4380,1,2208,1901,1974,1486,13958,711,1883,12872,13493,2846,1312,12959
Lineups,-201961-203924-1626153-1628367-1630191-,W. Ellington - J. Grant - D. Wright - J. Jackson - I. Stewart,1610612765,DET,5,0,5,0.0,16.626666666666665,12,30,0.4,3,9,0.333,10,11,0.909,4,15,19,5,6.0,3,1,5,9,6,37,11.0,958,8622,14449,8622,1178,1437,1195,8087,1834,1657,5164,647,769,3513,974,854,871,2186,13728,1026,1883,14433,13895,1337,1267,539
Lineups,-1628367-1629004-1629635-1630191-1630240-,J. Jackson - S. Mykhailiuk - S. Doumbouya - I. Stewart - S. Lee,1610612765,DET,5,0,5,0.0,16.606666666666666,11,34,0.324,1,9,0.111,5,10,0.5,4,12,16,6,3.0,3,4,6,6,9,28,-7.0,958,8622,14449,8622,1179,1598,1017,10257,4303,1657,7716,1609,877,6170,974,1154,1115,1781,11870,1026,382,14557,13128,797,1805,13391
Lineups,-202330-203469-1628984-1629023-1630163-,G. Hayward - C. Zeller - D. Graham - P. Washington - L. Ball,1610612766,CHA,2,2,0,1.0,16.6,15,30,0.5,7,14,0.5,4,5,0.8,1,10,11,12,5.0,3,1,3,7,5,41,-4.0,3209,1419,1,1,1180,1117,1195,4380,622,946,2382,2038,2200,4235,3721,1456,1776,747,13379,1026,1883,13867,13493,1654,1129,11572
